"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.62225916687507e-184,1.73535329673636,0.49,0.198,2.78369637202562e-179,"1","Map2k3"
1.37128712830909e-183,2.79626175853951,0.527,0.26,4.4272004937459e-179,"1","Thbs1"
1.1683959513188e-182,1.58694993990886,0.506,0.207,3.77216632883275e-178,"1","M6pr"
3.51841522326679e-182,0.790693474180221,0.727,0.343,1.13592035483168e-177,"1","Ptprc"
1.54681708119555e-181,1.83640364500532,0.549,0.259,4.99389894663984e-177,"1","Tgm2"
7.6867313196396e-181,1.39472928964228,0.657,0.366,2.48166120654564e-176,"1","Arpc5"
5.03748750254886e-179,1.25128313601799,0.707,0.424,1.6263528401979e-174,"1","Gna13"
1.4979642444106e-178,1.55189303569895,0.387,0.123,4.83617756307962e-174,"1","AI662270"
1.08222351579394e-177,1.22640091106762,0.747,0.533,3.49395862074072e-173,"1","Arpc2"
9.93463010470958e-176,1.87458392146889,0.454,0.175,3.20739532930549e-171,"1","Gngt2"
4.47266602274046e-175,1.06428980163391,0.806,0.611,1.44400022544176e-170,"1","Cfl1"
7.2061847012128e-175,1.96896784234053,0.385,0.129,2.32651673078655e-170,"1","Vsir"
4.74611611508364e-174,2.03599086696271,0.367,0.118,1.53228358775475e-169,"1","Gltp"
3.59941541960943e-172,1.01717618595455,0.817,0.586,1.1620712682209e-167,"1","Pim1"
5.96951045655526e-172,1.44091713791363,0.651,0.374,1.92725645089887e-167,"1","Fxyd5"
1.15179213771264e-171,1.61986446110333,0.523,0.242,3.71856091660525e-167,"1","Pitpna"
3.38453386985244e-171,1.72057249720732,0.598,0.301,1.09269675988186e-166,"1","Kctd12"
7.11097981459239e-170,1.8574252875014,0.354,0.113,2.29577983314115e-165,"1","Ldlr"
1.94725726896732e-169,1.29319225182963,0.679,0.395,6.28672009286099e-165,"1","Litaf"
3.86200416411313e-169,2.12433141382664,0.343,0.11,1.24684804438392e-164,"1","S100a4"
1.29237311748176e-167,0.723215163797635,0.951,0.898,4.17242660978986e-163,"1","Fau"
3.47359799854861e-167,1.62240302225157,0.554,0.271,1.12145111383142e-162,"1","Atp6v1e1"
5.21664117142046e-167,2.81906048483352,0.284,0.078,1.68419260219309e-162,"1","Mmp19"
7.77422744719459e-167,1.94800813578341,0.341,0.109,2.50990933132677e-162,"1","Gda"
1.24708267188194e-166,1.50226911373977,0.558,0.27,4.02620640617085e-162,"1","Txnrd1"
1.68691353786088e-166,2.22137774390245,0.267,0.067,5.44620035698384e-162,"1","Acp2"
1.32353863151381e-165,1.59108164838443,0.407,0.144,4.27304447184235e-161,"1","Bcl3"
7.88616563027425e-165,1.99235670747888,0.309,0.091,2.54604857373404e-160,"1","Fam129b"
1.39970294621962e-164,1.83240611738018,0.331,0.102,4.51894096187006e-160,"1","St3gal1"
3.75725071169068e-164,1.47575250547165,0.352,0.108,1.21302839226934e-159,"1","Irak2"
9.76216786292504e-164,1.88277389028138,0.303,0.085,3.15171589454535e-159,"1","Abr"
3.34323050719369e-163,2.07990621564595,0.4,0.15,1.07936196924748e-158,"1","Rgl1"
9.25085801508506e-163,0.914601226792566,0.859,0.763,2.98663951017021e-158,"1","H3f3a"
1.01510026620373e-162,1.72335806348104,0.473,0.198,3.27725120943876e-158,"1","Abca1"
2.56286345172315e-162,2.01813943836536,0.267,0.069,8.27420465388819e-158,"1","Slc31a2"
8.03710711683007e-162,1.43407125753224,0.335,0.099,2.59478003266859e-157,"1","Fermt3"
8.0464867282086e-162,2.43994305735214,0.366,0.129,2.59780824020215e-157,"1","Ptgs2"
5.58877176082751e-161,2.36499990792664,0.367,0.13,1.80433496298316e-156,"1","Dab2"
6.18539202425008e-161,0.699284154669769,0.938,0.863,1.99695381502914e-156,"1","B2m"
1.79927708312715e-160,1.25019950117219,0.733,0.546,5.80896606287601e-156,"1","Sem1"
4.31452254580069e-160,1.25918335441093,0.491,0.202,1.39294360391175e-155,"1","Dusp2"
5.79783140563106e-160,1.723767110349,0.411,0.154,1.87182986930799e-155,"1","Stk40"
2.2309016190259e-159,1.0181807234621,0.501,0.196,7.20246587702512e-155,"1","Cxcr4"
7.09803635324552e-159,1.31985106748234,0.451,0.174,2.29160103664532e-154,"1","Cyth1"
9.22776367387196e-158,1.94387779860209,0.381,0.136,2.97918350210956e-153,"1","Creb5"
4.60213257676007e-157,1.49788633079088,0.486,0.211,1.48579850240699e-152,"1","Tkt"
1.6147665350024e-156,1.05784165954035,0.537,0.222,5.21327375825526e-152,"1","Slc38a1"
3.19155793242394e-156,1.68018100294897,0.276,0.072,1.03039447848307e-151,"1","Lpxn"
3.76887791410291e-156,1.45653056872439,0.445,0.176,1.21678223456813e-151,"1","Ist1"
4.3260619310622e-156,1.45951223802609,0.515,0.233,1.39666909444343e-151,"1","Arpc4"
6.2442639419117e-156,1.53806677095793,0.436,0.17,2.01596061364619e-151,"1","Tank"
1.35496592360243e-155,1.2370796340002,0.772,0.574,4.37450748435045e-151,"1","Sqstm1"
3.3644036970837e-155,1.45834131364914,0.605,0.328,1.08619773360347e-150,"1","Atp6v1g1"
3.46686987952048e-155,1.88402223908207,0.264,0.069,1.11927894060319e-150,"1","Rnpep"
9.37257566782651e-155,2.34762003011139,0.25,0.064,3.02593605435779e-150,"1","Tns3"
5.95927816428107e-152,1.33859343495176,0.397,0.14,1.92395295533814e-147,"1","Nfkbie"
8.92121859059016e-152,1.5293980226082,0.513,0.239,2.88021542197203e-147,"1","Vasp"
1.93332364348464e-151,0.935400977585606,0.866,0.78,6.24173538299017e-147,"1","Btg1"
4.75232412175525e-151,1.3470398118692,0.515,0.226,1.53428784270868e-146,"1","Ptpn18"
7.62717850894281e-150,1.90752059671315,0.308,0.097,2.46243458161219e-145,"1","Slc49a4"
3.14931481709338e-148,1.59284925937812,0.254,0.064,1.0167562886986e-143,"1","Cd84"
2.73725961619402e-146,1.96785527337437,0.636,0.382,8.83724267088238e-142,"1","Selenop"
2.9392925849945e-146,1.52294098435051,0.326,0.104,9.48950611065475e-142,"1","Ifngr2"
5.24849652123975e-145,1.48924921021188,0.555,0.298,1.69447710188225e-140,"1","Ppp4r2"
1.28329145657503e-144,1.36529170313058,0.511,0.232,4.1431064675525e-140,"1","Rab8b"
4.26414484551928e-144,1.87630532038686,0.479,0.222,1.3766791633759e-139,"1","Eif4e"
5.33904181511408e-144,1.19037750470674,0.763,0.522,1.72370965000958e-139,"1","Sat1"
5.91053296721294e-144,1.4467888799555,0.534,0.267,1.9082155684647e-139,"1","Abracl"
1.73099895440293e-143,1.75784118110903,0.403,0.159,5.58853012428986e-139,"1","Rnf130"
1.81220085091147e-143,1.47647704354738,0.497,0.234,5.85069044716768e-139,"1","Atp6ap2"
4.50196684938453e-143,1.69474150809461,0.466,0.218,1.4534599973238e-138,"1","Rnh1"
4.3269392046371e-142,1.65085665081842,0.362,0.129,1.39695232221709e-137,"1","Mdfic"
5.00427219141443e-142,2.13324978204122,0.29,0.089,1.61562927699815e-137,"1","Sdc3"
1.19583287086673e-141,1.47556008610558,0.433,0.18,3.86074642359324e-137,"1","Jarid2"
6.10909337726957e-141,1.19279531513951,0.715,0.509,1.97232079685148e-136,"1","Gabarap"
2.8798963168562e-139,1.2656382926308,0.555,0.278,9.29774525897023e-135,"1","Dusp5"
6.79368292246073e-138,1.38233058789003,0.487,0.22,2.19334053151645e-133,"1","Rbpj"
1.06385385898591e-137,1.16788370025332,0.454,0.18,3.43465218373601e-133,"1","Rac2"
1.27197932672345e-137,0.643551257225083,0.769,0.543,4.10658525632666e-133,"1","Cst3"
3.59182815662667e-137,0.960823095182394,0.788,0.621,1.15962172036692e-132,"1","Cdc42"
3.99520742439065e-137,1.25173236555043,0.633,0.387,1.28985271696452e-132,"1","Manf"
5.35213166515986e-137,1.56515779166843,0.379,0.144,1.72793570809686e-132,"1","Ralgds"
7.12161973143426e-136,1.63828294281715,0.435,0.184,2.29921493029355e-131,"1","Mxd1"
1.18926644908393e-135,1.50702156823747,0.347,0.124,3.83954673086746e-131,"1","Ppt1"
1.27444192780124e-135,1.5981993767156,0.252,0.069,4.11453576390629e-131,"1","Naaa"
6.12140830582534e-135,1.6206168788653,0.395,0.16,1.97629667153571e-130,"1","N4bp1"
1.57319175040387e-133,1.80138441149211,0.342,0.124,5.0790495661789e-129,"1","Il10rb"
4.25535577412302e-133,1.55318651966304,0.423,0.177,1.37384161167562e-128,"1","Gns"
4.53259560786397e-133,1.39610228934225,0.392,0.154,1.46334849199888e-128,"1","Cd274"
6.62370354262976e-133,1.30882250033802,0.649,0.411,2.13846268873802e-128,"1","Clta"
2.57508173526869e-132,0.935480326637623,0.623,0.327,8.31365138231498e-128,"1","Cdkn1a"
1.50428727232916e-131,1.23665123878496,0.661,0.416,4.85659145871469e-127,"1","Capzb"
3.67438861674372e-131,1.06517959524794,0.413,0.164,1.18627636491571e-126,"1","Got1"
2.00858512685542e-130,1.65434133795656,0.405,0.169,6.48471708205274e-126,"1","Asah1"
2.96805997175144e-130,1.30476072658482,0.485,0.224,9.58238161879951e-126,"1","Snx18"
2.22284123875517e-128,1.5733354379804,0.354,0.132,7.17644293932107e-124,"1","Prcp"
4.99311920763302e-128,1.59847989420288,0.4,0.167,1.61202853618432e-123,"1","Rapgef2"
5.90165762883188e-128,1.58263857604885,0.345,0.127,1.90535016546837e-123,"1","Rabgef1"
1.27520448061577e-126,1.26589342823552,0.64,0.399,4.11699766566802e-122,"1","Anxa5"
3.80869455191303e-126,1.24269294984632,0.701,0.493,1.22963703608512e-121,"1","Atp2b1"
4.74512919519007e-126,1.3329032938515,0.575,0.325,1.53196496066711e-121,"1","Akr1a1"
2.1312791580315e-125,1.10787105206359,0.67,0.432,6.88083476170468e-121,"1","Dazap2"
3.29687271883959e-125,1.18145488802876,0.371,0.141,1.06439535727736e-120,"1","Lrrc8d"
5.58431880532027e-124,1.2870464686265,0.453,0.205,1.80289732629765e-119,"1","Tnip1"
6.41698189180213e-124,1.35465227263804,0.482,0.232,2.07172260376832e-119,"1","Mmp14"
6.19209103371393e-123,1.29774111562195,0.476,0.221,1.99911659023454e-118,"1","Zc3h12a"
1.55170136699773e-122,1.12784020639973,0.422,0.178,5.00966786335217e-118,"1","Rgs10"
3.62647980379624e-122,1.19521317068386,0.723,0.5,1.17080900465562e-117,"1","Ifitm2"
7.8400693169637e-122,1.60066247702757,0.394,0.166,2.53116637898173e-117,"1","Osbpl8"
1.31760933690553e-121,0.915207109433415,0.765,0.552,4.25390174419951e-117,"1","Kdm6b"
2.36927917956728e-121,1.61392868915202,0.315,0.113,7.64921783123296e-117,"1","Ggta1"
5.14654888183458e-121,1.58014043157463,0.279,0.09,1.66156330650029e-116,"1","Il6ra"
1.61997298515241e-120,1.05783058236649,0.649,0.4,5.23008278256455e-116,"1","Actr2"
1.6614717520307e-120,1.59496877264387,0.272,0.086,5.36406155143112e-116,"1","Synj1"
2.91400304989299e-120,1.55715426439357,0.357,0.14,9.40785884657951e-116,"1","Man2b1"
1.99083946384596e-118,1.49289346685861,0.321,0.115,6.42742520902669e-114,"1","Arap1"
3.72286331546995e-118,0.625980935554391,0.5,0.213,1.20192642139947e-113,"1","Gpr132"
4.01822078444303e-117,1.6833502318591,0.261,0.083,1.29728258025743e-112,"1","Pgd"
1.00779499728486e-116,1.24477811633817,0.316,0.112,3.25366614873416e-112,"1","P2rx4"
1.38339201541504e-114,1.37949476282537,0.253,0.078,4.46628112176746e-110,"1","Ttc7"
4.81028500356863e-114,1.14501208080768,0.293,0.105,1.55300051340213e-109,"1","Slpi"
1.99209545682154e-112,1.36538769034811,0.362,0.146,6.43148018234833e-108,"1","Stx7"
3.08526938422606e-112,1.55151702860475,0.385,0.167,9.96079220697382e-108,"1","Lasp1"
1.30035137981665e-111,1.44427556385277,0.371,0.156,4.19818442973804e-107,"1","Pcyt1a"
2.58495992261813e-111,1.53288329327538,0.315,0.117,8.34554311017265e-107,"1","Arl8a"
2.73534138245924e-111,1.58781080697086,0.264,0.087,8.83104965326966e-107,"1","Pmaip1"
1.41037522587895e-110,1.35089684381045,0.33,0.126,4.55339641675021e-106,"1","Lpin2"
2.24060984970936e-110,1.2795072028118,0.534,0.3,7.23380889978668e-106,"1","Atp6v0e"
1.2951801897629e-109,1.43763987935363,0.332,0.128,4.18148924264951e-105,"1","Plekho1"
1.50421804378475e-109,1.48939256458513,0.294,0.105,4.85636795435907e-105,"1","Rasa4"
2.48703289318069e-109,0.892639197169554,0.737,0.578,8.02938569563386e-105,"1","Iqgap1"
3.58405874291271e-109,1.24182174107952,0.422,0.197,1.15711336514937e-104,"1","Cmpk1"
5.84414205882007e-109,1.64932583832664,0.273,0.095,1.88678126369006e-104,"1","Jdp2"
3.84346693642246e-108,1.60865390948752,0.314,0.123,1.24086330042399e-103,"1","Vegfa"
1.94126079872768e-107,1.1837493915079,0.529,0.291,6.2673604886923e-103,"1","Atp1b3"
1.40845481367096e-106,0.984070244615592,0.616,0.37,4.54719636593668e-102,"1","Serp1"
2.36498089733312e-106,1.70936441557239,0.266,0.091,7.63534082703998e-102,"1","Foxn2"
3.01865748895775e-106,1.43983524858501,0.422,0.199,9.74573570310009e-102,"1","Cdk2ap2"
1.3749547187408e-105,1.06835124669783,0.395,0.172,4.43904130945467e-101,"1","Syngr2"
2.06753810209247e-105,1.51885058397935,0.432,0.214,6.67504676260554e-101,"1","Aprt"
5.73025625202712e-104,1.71110190356683,0.252,0.084,1.85001323096696e-99,"1","Mpp1"
1.4822112516402e-102,0.966748728809162,0.643,0.424,4.78531902592038e-98,"1","Ppp2ca"
2.62707518488845e-102,1.03432276917717,0.663,0.455,8.48151223441237e-98,"1","Picalm"
2.91275093578626e-102,0.891819593168196,0.673,0.446,9.40381639618593e-98,"1","Nfkb1"
1.54154925609687e-101,1.2180006176462,0.274,0.095,4.97689177330875e-97,"1","Fmnl1"
3.77379445012159e-101,1.25264202826055,0.568,0.368,1.21836953822175e-96,"1","Pkm"
9.75793796124884e-101,1.23481833837378,0.402,0.182,3.15035027078919e-96,"1","Atp6v0d1"
2.99664971910443e-100,1.46862842527813,0.353,0.152,9.67468361812866e-96,"1","Atp6v1d"
4.06627083679076e-100,1.06674567820344,0.565,0.335,1.3127955396579e-95,"1","Etf1"
2.34558594811846e-98,1.27328948993534,0.327,0.133,7.57272423350046e-94,"1","Pycard"
5.46670624068799e-98,1.0128453244372,0.442,0.207,1.76492610980612e-93,"1","Rgs1"
1.98400043853395e-97,1.56530217327763,0.31,0.125,6.40534541580685e-93,"1","Dusp16"
2.17021342126168e-97,0.494183140744907,0.947,0.923,7.00653403054332e-93,"1","Rps29"
2.66918964361342e-97,0.963109795623699,0.605,0.37,8.61747876440591e-93,"1","Ubl3"
3.57291531055656e-97,1.24076779236697,0.391,0.182,1.15351570801319e-92,"1","Tle3"
5.78978266286376e-97,0.917487759984704,0.501,0.271,1.86923133270557e-92,"1","Adgre5"
1.431407333314e-96,0.973754377779981,0.633,0.409,4.62129857560426e-92,"1","Arhgdia"
3.13661497419545e-96,0.844361206181895,0.729,0.56,1.012656144419e-91,"1","Arpc3"
4.41693458215277e-96,1.52243502333308,0.295,0.113,1.42600732984802e-91,"1","Vps26a"
4.99774787257336e-96,0.985716337498111,0.711,0.545,1.61352290066031e-91,"1","H2afz"
1.82106460149651e-94,1.14161250517955,0.313,0.123,5.87930706593147e-90,"1","Apbb1ip"
6.67571758142442e-93,1.02042449411621,0.577,0.366,2.15525542116287e-88,"1","Chmp4b"
9.27654416385928e-93,1.09872278179399,0.257,0.09,2.99493228330197e-88,"1","Rassf2"
2.75877269206707e-92,1.0858720314536,0.607,0.398,8.90669763633853e-88,"1","Atp6v1f"
7.12946827540247e-92,1.01877120084623,0.293,0.111,2.30174883271369e-87,"1","Sorl1"
7.51335431509631e-92,1.20718732650006,0.571,0.379,2.42568644062884e-87,"1","Tspo"
7.87785398068964e-91,1.46982906775776,0.436,0.237,2.54336515766565e-86,"1","Esd"
1.74817889119036e-90,1.21035644854361,0.41,0.199,5.64399555020807e-86,"1","Cap1"
4.6691906087407e-90,0.574964148682301,0.418,0.194,1.50744818803194e-85,"1","Slc6a6"
6.88792101744955e-90,1.05978288101828,0.494,0.275,2.22376530048359e-85,"1","Lrrfip1"
1.24702176144004e-89,1.28786002500917,0.29,0.115,4.02600975680916e-85,"1","Eno1"
2.73202001459879e-89,1.35352906373135,0.47,0.263,8.82032661713221e-85,"1","Samhd1"
4.29134836807183e-89,1.06532324848876,0.459,0.241,1.38546182063199e-84,"1","Abi1"
1.02139227128711e-86,1.29382145953775,0.3,0.123,3.29756494785044e-82,"1","Nadk"
1.20946300081372e-86,0.713364810887701,0.342,0.143,3.90475129812709e-82,"1","Selplg"
1.26582173542967e-86,1.58489180211871,0.315,0.139,4.08670547283469e-82,"1","Creg1"
2.25974318416922e-86,0.930889304809242,0.661,0.475,7.29558087009032e-82,"1","Sh3glb1"
2.90155198450223e-86,1.3094216177519,0.31,0.13,9.36766058196546e-82,"1","Pip4k2a"
3.81245579863063e-86,1.24509166079126,0.489,0.285,1.2308513545879e-81,"1","Ifnar2"
9.9760069181049e-86,0.893868615307703,0.652,0.453,3.22075383351017e-81,"1","Gdi2"
1.18458469034396e-85,1.25314628457258,0.323,0.14,3.82443167277548e-81,"1","Ak2"
5.10102094388964e-85,1.57857572912892,0.263,0.102,1.64686461173477e-80,"1","Gng2"
1.04779146177173e-84,1.11670370537198,0.803,0.695,3.38279473433003e-80,"1","Hsp90b1"
1.81917716608261e-84,1.2276233116024,0.379,0.183,5.87321348069771e-80,"1","Tmbim1"
3.69565487042569e-83,1.45374819489314,0.352,0.167,1.19314217491693e-78,"1","Raph1"
6.81306510482258e-83,1.25015559192839,0.374,0.181,2.19959806909197e-78,"1","Ap2s1"
1.07974213337904e-82,1.2637391245411,0.441,0.233,3.48594747761424e-78,"1","Vmp1"
1.60182372085138e-82,1.80335461672291,0.298,0.132,5.17148788276867e-78,"1","Hexb"
1.85425112094489e-82,1.31533126801545,0.379,0.187,5.98644974397058e-78,"1","Pgk1"
6.6241782597925e-82,0.395570897361004,0.986,0.97,2.13861595117401e-77,"1","Tpt1"
1.36897645839964e-81,1.26182152116325,0.253,0.096,4.41974049594324e-77,"1","Itgal"
2.5518986170555e-81,1.0255288513353,0.782,0.69,8.23880468516367e-77,"1","Vim"
4.37160634723052e-81,0.508107688519481,0.836,0.736,1.41137310920337e-76,"1","Calm1"
5.94009838973375e-81,1.16052818950859,0.575,0.375,1.91776076512554e-76,"1","Cltc"
1.05778962215405e-80,0.893069173686305,0.293,0.118,3.41507379512434e-76,"1","Pid1"
5.70548995040923e-80,0.825034470744757,0.449,0.231,1.84201743048962e-75,"1","Runx1"
1.00083309740571e-79,0.925529711683903,0.392,0.189,3.23118965497434e-75,"1","Grk2"
1.5191565072435e-79,1.01179851443075,0.503,0.295,4.90459678363564e-75,"1","Tiparp"
1.20823077835295e-78,1.13724086686925,0.44,0.249,3.90077306791251e-74,"1","Erp29"
1.53317612100719e-78,1.23303623678477,0.579,0.41,4.94985910667172e-74,"1","Map4k4"
6.76230872297381e-78,1.11084932818571,0.481,0.28,2.18321137121209e-73,"1","Brk1"
1.00740130101646e-77,1.55388498872869,0.303,0.135,3.25239510033163e-73,"1","Itgb5"
1.7575401976371e-77,1.24888938180151,0.359,0.176,5.67421852807138e-73,"1","Zyx"
9.01135239932895e-77,0.986829796790339,0.548,0.349,2.90931512212335e-72,"1","Pdia6"
1.19545577870134e-76,1.39569940370292,0.258,0.104,3.85952898153727e-72,"1","Hpcal1"
1.62968333283223e-76,0.971839288086354,0.718,0.539,5.26143264004886e-72,"1","Ifrd1"
2.3768472214602e-76,0.687878912440815,0.746,0.61,7.67365125448425e-72,"1","Eif4a1"
3.87413948987043e-76,0.808426812297339,0.402,0.199,1.25076593430467e-71,"1","Edem1"
5.2180081277694e-76,1.09915349233244,0.362,0.175,1.68463392405035e-71,"1","Mafg"
7.10622502523654e-76,0.557218962581355,0.277,0.109,2.29424474939762e-71,"1","Myo1g"
3.28659839942554e-75,0.388959389055042,0.483,0.252,1.06107829325454e-70,"1","Traf1"
2.01768831036757e-74,1.15184269301532,0.51,0.327,6.51410671002171e-70,"1","Emp3"
4.4982164691946e-74,1.03906682686865,0.41,0.215,1.45224918707948e-69,"1","Snx5"
1.07085143693869e-73,1.21018001335081,0.26,0.105,3.45724386415657e-69,"1","Pip5k1c"
1.16676945588664e-73,0.741346530695756,0.603,0.395,3.76691518833003e-69,"1","Ifi27l2a"
1.74895303613625e-73,1.14866454108275,0.373,0.188,5.64649487716589e-69,"1","Fnip1"
2.22876337431172e-73,0.961102857116489,0.333,0.153,7.1955625539654e-69,"1","Otulin"
5.41642018713532e-72,0.49889752065166,0.909,0.878,1.74869125741664e-67,"1","Rps27a"
7.3129909268657e-72,1.05237753732881,0.323,0.152,2.36099912073859e-67,"1","Ell2"
1.22425352169092e-71,0.537824033974884,0.533,0.308,3.95250249477915e-67,"1","Ezr"
4.21251859484818e-71,0.780612000369322,0.357,0.169,1.36001162834674e-66,"1","Cd93"
3.57859428393419e-70,0.919920526899257,0.547,0.345,1.15534916456815e-65,"1","Ets2"
9.43283664464078e-70,1.06951214378119,0.459,0.265,3.04539131072228e-65,"1","Resf1"
1.94869747769893e-68,0.960917457957929,0.46,0.264,6.29136980675099e-64,"1","Riok3"
3.69054238784663e-68,1.08234234297681,0.279,0.122,1.19149160991628e-63,"1","Stx11"
6.73774436599362e-68,1.25904153030467,0.283,0.126,2.17528076856104e-63,"1","Taok3"
1.22619910343083e-67,1.00171850643881,0.466,0.271,3.95878380542642e-63,"1","Rab5c"
1.05002491912135e-66,1.04744362389456,0.302,0.139,3.39000545138329e-62,"1","Snap23"
1.34723644740986e-66,0.973883502862275,0.483,0.295,4.34955287046272e-62,"1","Ppp1ca"
2.29958580686082e-66,1.02493118842126,0.497,0.311,7.42421277745015e-62,"1","Ube2l3"
2.40446638697595e-66,0.928559733461108,0.353,0.178,7.76281973035186e-62,"1","Mkrn1"
3.74969961362481e-66,0.263351123658355,0.284,0.119,1.21059052025877e-61,"1","Stap1"
3.8671433391769e-66,1.22728739060675,0.303,0.145,1.24850722705326e-61,"1","Wsb2"
3.987980802269e-66,0.976746664823712,0.338,0.165,1.28751960201255e-61,"1","Crlf2"
2.24794516280684e-65,0.6031279516941,0.514,0.31,7.25749095812187e-61,"1","Ostf1"
2.89685815193714e-65,0.92343139365112,0.538,0.366,9.35250654352905e-61,"1","Ndufb1-ps"
4.18109439260371e-65,0.917451922576679,0.409,0.22,1.34986632465211e-60,"1","Hnrnph2"
6.78836053220267e-65,1.19594214830506,0.27,0.118,2.19162219782163e-60,"1","Gpsm3"
1.0220942861134e-64,0.67860777678998,0.802,0.715,3.29983140271712e-60,"1","Nfkbia"
1.2087951531394e-64,0.829804987223462,0.738,0.635,3.90259515191055e-60,"1","Calr"
2.29561009632835e-64,0.934667466777852,0.363,0.185,7.41137719599606e-60,"1","Larp4b"
4.64695469993412e-64,0.665529491788352,0.364,0.182,1.50026932487373e-59,"1","Hk2"
7.05837580522833e-64,1.20131958955888,0.288,0.135,2.27879662871797e-59,"1","Rtf2"
1.32487557655955e-63,1.00722849939724,0.324,0.158,4.27736079892249e-59,"1","Pxn"
1.7672377777614e-63,1.34509937048546,0.276,0.127,5.70552716550267e-59,"1","Tgfbr1"
4.35314999944502e-63,0.66726190928923,0.491,0.291,1.40541447732083e-58,"1","Casp4"
1.43442715806231e-62,0.800446401183147,0.552,0.366,4.63104807980418e-58,"1","Tln1"
1.5757189632982e-62,0.4898476053316,0.529,0.306,5.08720867300822e-58,"1","Cytip"
2.26716841494857e-62,1.52064924176712,0.322,0.164,7.31955322766145e-58,"1","Dhx40"
1.02198755585755e-61,0.954085232718229,0.432,0.25,3.2994868240861e-57,"1","Mtpn"
1.08367405309713e-61,0.918540380989405,0.321,0.157,3.4986416804241e-57,"1","Itprid2"
1.90117517777901e-61,0.704800964471931,0.663,0.505,6.13794406145954e-57,"1","Tmbim6"
8.68204370999717e-61,0.950198213808555,0.382,0.206,2.80299781177258e-56,"1","Vps4b"
1.14334987166776e-60,0.685395547357081,0.51,0.321,3.69130506067938e-56,"1","Atp1a1"
2.62706333842041e-60,1.02400262195887,0.277,0.129,8.4814739880903e-56,"1","Mxi1"
3.94168137796253e-60,0.812041260095174,0.581,0.412,1.2725718328752e-55,"1","Arf5"
